country_code,sampling_point,pollutant_code,unit,year,raw_rows,valid_hours,annual_mean,first_observation,last_observation_end,source_zip,source_member,coverage_pct,country_name,pollutant_name,who_2021_threshold,eu_2030_threshold,eu_current_threshold,above_who_2021,above_eu_2030,above_eu_current,distance_to_who_2021,distance_to_eu_2030
DE,DE/SPO.DE_DEBE018_NO2_dataGroup1,8,ug.m-3,2024,8760,8746,13.707,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE018_NO2_dataGroup1.parquet,99.57,Germany,NO2,10.0,20.0,40.0,True,False,False,3.707,-6.293
DE,DE/SPO.DE_DEBE027_NO2_dataGroup1,8,ug.m-3,2024,8760,8732,7.592,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE027_NO2_dataGroup1.parquet,99.41,Germany,NO2,10.0,20.0,40.0,False,False,False,-2.408,-12.408
DE,DE/SPO.DE_DEBE032_NO2_dataGroup1,8,ug.m-3,2024,8760,8665,7.204,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE032_NO2_dataGroup1.parquet,98.65,Germany,NO2,10.0,20.0,40.0,False,False,False,-2.796,-12.796
DE,DE/SPO.DE_DEBE034_NO2_dataGroup1,8,ug.m-3,2024,8760,8670,13.27,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE034_NO2_dataGroup1.parquet,98.7,Germany,NO2,10.0,20.0,40.0,True,False,False,3.27,-6.73
DE,DE/SPO.DE_DEBE051_NO2_dataGroup1,8,ug.m-3,2024,8760,8745,8.6,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE051_NO2_dataGroup1.parquet,99.56,Germany,NO2,10.0,20.0,40.0,False,False,False,-1.4,-11.4
DE,DE/SPO.DE_DEBE056_NO2_dataGroup1,8,ug.m-3,2024,8760,8747,6.838,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE056_NO2_dataGroup1.parquet,99.58,Germany,NO2,10.0,20.0,40.0,False,False,False,-3.162,-13.162
DE,DE/SPO.DE_DEBE061_NO2_dataGroup1,8,ug.m-3,2024,8760,8733,15.734,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE061_NO2_dataGroup1.parquet,99.42,Germany,NO2,10.0,20.0,40.0,True,False,False,5.734,-4.266
DE,DE/SPO.DE_DEBE062_NO2_dataGroup1,8,ug.m-3,2024,8760,8742,6.841,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE062_NO2_dataGroup1.parquet,99.52,Germany,NO2,10.0,20.0,40.0,False,False,False,-3.159,-13.159
DE,DE/SPO.DE_DEBE065_NO2_dataGroup1,8,ug.m-3,2024,8760,8737,23.07,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE065_NO2_dataGroup1.parquet,99.46,Germany,NO2,10.0,20.0,40.0,True,True,False,13.07,3.07
DE,DE/SPO.DE_DEBE066_NO2_dataGroup1,8,ug.m-3,2024,8760,8711,11.198,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE066_NO2_dataGroup1.parquet,99.17,Germany,NO2,10.0,20.0,40.0,True,False,False,1.198,-8.802
DE,DE/SPO.DE_DEBE067_NO2_dataGroup1,8,ug.m-3,2024,8760,8707,17.287,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE067_NO2_dataGroup1.parquet,99.12,Germany,NO2,10.0,20.0,40.0,True,False,False,7.287,-2.713
DE,DE/SPO.DE_DEBE068_NO2_dataGroup1,8,ug.m-3,2024,8760,8730,13.764,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE068_NO2_dataGroup1.parquet,99.39,Germany,NO2,10.0,20.0,40.0,True,False,False,3.764,-6.236
DE,DE/SPO.DE_DEBE069_NO2_dataGroup1,8,ug.m-3,2024,8760,8747,24.212,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE069_NO2_dataGroup1.parquet,99.58,Germany,NO2,10.0,20.0,40.0,True,True,False,14.212,4.212
DE,DE/SPO.DE_DEBE125_NO2_dataGroup1,8,ug.m-3,2024,8760,8747,25.315,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE125_NO2_dataGroup1.parquet,99.58,Germany,NO2,10.0,20.0,40.0,True,True,False,15.315,5.315
DE,DE/SPO.DE_DEBE126_NO2_dataGroup1,8,ug.m-3,2024,8760,8742,20.751,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE126_NO2_dataGroup1.parquet,99.52,Germany,NO2,10.0,20.0,40.0,True,True,False,10.751,0.751
DE,DE/SPO.DE_DEBE127_NO2_dataGroup1,8,ug.m-3,2024,8760,8750,26.829,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBE127_NO2_dataGroup1.parquet,99.61,Germany,NO2,10.0,20.0,40.0,True,True,False,16.829,6.829
DE,DE/SPO.DE_DEBW004_NO2_dataGroup1,8,ug.m-3,2024,8760,8583,12.422,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW004_NO2_dataGroup1.parquet,97.71,Germany,NO2,10.0,20.0,40.0,True,False,False,2.422,-7.578
DE,DE/SPO.DE_DEBW005_NO2_dataGroup1,8,ug.m-3,2024,8760,8489,15.635,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW005_NO2_dataGroup1.parquet,96.64,Germany,NO2,10.0,20.0,40.0,True,False,False,5.635,-4.365
DE,DE/SPO.DE_DEBW009_NO2_dataGroup1,8,ug.m-3,2024,8760,8603,12.923,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW009_NO2_dataGroup1.parquet,97.94,Germany,NO2,10.0,20.0,40.0,True,False,False,2.923,-7.077
DE,DE/SPO.DE_DEBW010_NO2_dataGroup1,8,ug.m-3,2024,8760,8620,10.206,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW010_NO2_dataGroup1.parquet,98.13,Germany,NO2,10.0,20.0,40.0,True,False,False,0.206,-9.794
DE,DE/SPO.DE_DEBW013_NO2_dataGroup1,8,ug.m-3,2024,8760,8611,18.243,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW013_NO2_dataGroup1.parquet,98.03,Germany,NO2,10.0,20.0,40.0,True,False,False,8.243,-1.757
DE,DE/SPO.DE_DEBW015_NO2_dataGroup1,8,ug.m-3,2024,8760,8613,16.409,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW015_NO2_dataGroup1.parquet,98.05,Germany,NO2,10.0,20.0,40.0,True,False,False,6.409,-3.591
DE,DE/SPO.DE_DEBW019_NO2_dataGroup1,8,ug.m-3,2024,8760,8541,15.185,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW019_NO2_dataGroup1.parquet,97.23,Germany,NO2,10.0,20.0,40.0,True,False,False,5.185,-4.815
DE,DE/SPO.DE_DEBW022_NO2_dataGroup1,8,ug.m-3,2024,8760,8623,18.274,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW022_NO2_dataGroup1.parquet,98.17,Germany,NO2,10.0,20.0,40.0,True,False,False,8.274,-1.726
DE,DE/SPO.DE_DEBW023_NO2_dataGroup1,8,ug.m-3,2024,8760,8610,10.576,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW023_NO2_dataGroup1.parquet,98.02,Germany,NO2,10.0,20.0,40.0,True,False,False,0.576,-9.424
DE,DE/SPO.DE_DEBW024_NO2_dataGroup1,8,ug.m-3,2024,8760,8625,13.981,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW024_NO2_dataGroup1.parquet,98.19,Germany,NO2,10.0,20.0,40.0,True,False,False,3.981,-6.019
